feature,l2f_126v127,l2f_126v382,l2f_127v382,gene_name,gene_biotype,cons_phyloP,pres_phyloP,cons_phastCons,pres_phastCons
WBGene00197791,-3.52312783304848,NA,3.43223549472254,F54C9.16,ncRNA,0.777119718309859,142,0.509007042253521,142
WBGene00197792,NA,-1.41124260332103,0.752324982709383,H03A11.7,ncRNA,0.246549295774648,142,0.360049295774648,142
WBGene00197793,NA,NA,NA,T22B7.11,ncRNA,1.31691147540984,305,0.791177049180328,305
WBGene00197794,0.0889321124063354,0.955075733062917,0.752324982709383,M04D5.5,ncRNA,NA,0,NA,0
WBGene00197795,NA,NA,NA,F43D2.10,ncRNA,1.18666666666667,96,0.85046875,96
WBGene00197796,2.53243698753116,1.79334657770035,-0.768329812937263,B0001.11,ncRNA,0.7170625,144,0.767263888888889,144
WBGene00197797,NA,NA,NA,K08H10.16,ncRNA,0.815841530054645,183,0.772469945355191,183
WBGene00197798,NA,NA,NA,T05A6.11,ncRNA,1.26835467980296,203,0.923339901477832,203
WBGene00197799,-0.816318229826944,0.416551374417427,1.28517848576145,B0454.17,ncRNA,0.954444444444444,54,0.996944444444444,54
WBGene00197800,NA,NA,NA,H01A20.3,ncRNA,1.15763865546218,119,0.939773109243698,119
WBGene00197801,-4.2858814055866,NA,4.21999312708577,F58H1.18,ncRNA,0.813823529411765,136,0.917066176470588,136
WBGene00197802,NA,NA,NA,T19F4.3,ncRNA,1.30234848484848,132,0.988045454545455,132
WBGene00197803,0.706737234941844,1.82667455167539,1.01906570797609,K07C10.6,ncRNA,1.6568275862069,116,0.895336206896552,116
WBGene00197804,2.73964011819489,5.02283755160557,NA,F27D9.11,ncRNA,0.584310679611651,103,0.407252427184466,103
WBGene00197805,-4.2858814055866,NA,4.21999312708577,C43G2.27,ncRNA,0.894981651376147,327,0.824911314984709,327
WBGene00197806,-4.93033007653456,3.14206671838476,7.80859162874649,T22E5.12,ncRNA,1.60597989949749,199,0.997773869346734,199
WBGene00197807,0.799539158077626,1.66694421248193,0.752324982709383,F52E4.11,ncRNA,0.328579545454545,88,0.207875,88
WBGene00197808,NA,NA,NA,K12G11.9,ncRNA,1.61208,150,0.999993333333333,150
WBGene00197809,1.50216293274144,2.31234489760118,0.752324982709383,B0334.18,ncRNA,5.80256,75,0.94608,75
WBGene00197810,NA,NA,NA,Y17G9A.87,ncRNA,6.04655223880597,67,0.991671641791045,67
WBGene00197811,4.35789427428974,6.63074262752116,NA,ZK180.10,ncRNA,0.804247863247863,117,0.988632478632479,117
WBGene00197812,-1.65792595481825,1.30523669664986,2.95874685806604,C06E8.7,ncRNA,0.819160377358491,212,0.783471698113208,212
WBGene00197813,NA,-1.41124260332103,0.752324982709383,T13H10.9,ncRNA,0.703971563981043,211,0.5119336492891,211
WBGene00197814,-0.350416637180205,0.500114746145718,0.752324982709383,F54A3.9,ncRNA,NA,0,NA,0
WBGene00197815,-4.2858814055866,NA,4.21999312708577,F56A11.10,ncRNA,1.3055,122,0.910344262295082,122
WBGene00197816,-0.51175666331907,4.16577586236104,4.49401543643217,T22E5.13,ncRNA,1.76677777777778,126,0.999396825396825,126
WBGene00197817,NA,NA,NA,C07B5.9,ncRNA,0.83746568627451,204,0.865627450980392,204
WBGene00197818,NA,NA,NA,ZK381.44,ncRNA,0.121344827586207,87,0.109183908045977,87
WBGene00197819,-3.66233876618705,3.14206671838476,6.60289288703773,T01B7.11,ncRNA,1.37763194444444,144,0.922694444444444,144
WBGene00197820,-0.214828053852327,2.02826657065071,NA,C15A7.6,ncRNA,1.09736909871245,233,0.897197424892704,233
WBGene00197821,NA,-2.37210785871853,-0.186327004760727,T01B10.10,ncRNA,1.22105970149254,134,0.880902985074627,134
WBGene00197822,NA,-3.81254804572005,-1.6937392312236,H22K11.8,ncRNA,1.403515625,128,0.9949921875,128
WBGene00197823,NA,NA,NA,Y52B11B.2,ncRNA,0.315782051282051,78,0.466782051282051,78
WBGene00197824,7.12985917614213,3.35094206162054,-3.85544004084983,Y73F8A.1166,ncRNA,1.19707462686567,67,0.925850746268657,67
WBGene00197825,-0.214828053852327,2.02826657065071,NA,C54G4.12,ncRNA,0.916784722222222,144,0.758923611111111,144
WBGene00197826,0.902077024091343,3.14206671838476,NA,C53C9.4,ncRNA,1.1870780141844,141,0.861617021276596,141
WBGene00197827,NA,NA,NA,R04F11.15,ncRNA,0.267,58,0.165327586206897,58
WBGene00197828,0.48792714761698,2.77915252949523,NA,C02B4.8,ncRNA,5.55758,100,0.99993,100
WBGene00197829,NA,NA,NA,C05C9.8,ncRNA,1.48053793103448,145,0.853310344827586,145
WBGene00197830,-5.72994600714315,NA,5.63602254405069,C13G3.7,ncRNA,0.951733333333333,135,0.938333333333333,135
WBGene00197831,-0.985144735129074,1.28587432106872,NA,M01G5.10,ncRNA,NA,0,NA,0
WBGene00197832,NA,NA,NA,F26A10.13,ncRNA,0.924745945945946,185,0.637075675675676,185
WBGene00197833,2.18957357530002,1.99876393077232,-0.278912172678851,C38C5.2,ncRNA,1.73265829145729,199,0.999497487437186,199
WBGene00197834,0.902077024091343,0.165035262283064,-0.768329812937263,T16G1.15,ncRNA,1.37831428571429,140,0.996235714285714,140
WBGene00197835,-0.350416637180205,0.500114746145718,0.752324982709383,F25B5.10,ncRNA,0.387113333333333,150,0.62632,150
WBGene00197836,0.00286634761053293,3.56481425857797,3.43223549472254,C29A12.12,ncRNA,1.00549305555556,144,0.839583333333333,144
WBGene00197837,-0.214828053852327,2.02826657065071,NA,K11C4.9,ncRNA,0.433129496402878,139,0.454489208633093,139
WBGene00197838,2.91864722766321,2.79013969890971,-0.186327004760727,C02D4.6,ncRNA,1.16962585034014,147,0.776687074829932,147
WBGene00197839,5.10831675774772,3.6954472834819,-1.74484831515093,F14D12.8,ncRNA,1.49969333333333,150,0.57684,150
WBGene00197840,-5.72994600714315,-3.95319852719273,1.70322714777148,F58G11.8,ncRNA,0.837103703703704,135,0.683407407407407,135
WBGene00197841,-0.985144735129074,-0.138436462373027,0.752324982709383,K03B8.17,ncRNA,0.76837984496124,129,0.714697674418605,129
WBGene00197842,NA,-1.41124260332103,0.752324982709383,Y54G2A.62,ncRNA,1.10030281690141,142,0.991330985915493,142
WBGene00197843,1.04959113175899,-0.591982581869475,-1.73658147944697,ZK1010.11,ncRNA,3.19388349514563,103,0.967359223300971,103
WBGene00197844,NA,NA,NA,F54E4.11,ncRNA,1.23258267716535,127,0.993070866141732,127
WBGene00197845,NA,NA,NA,F55C12.12,ncRNA,1.0722,145,0.984027586206897,145
WBGene00197846,NA,NA,NA,W03G11.13,ncRNA,1.34830357142857,280,0.922321428571429,280
WBGene00197847,1.85165994387746,-0.193561584414251,-2.1801582231753,K12G11.10,ncRNA,1.45943396226415,106,0.96561320754717,106
WBGene00197848,NA,-3.03543071728584,-0.894770531883493,F52B10.15,ncRNA,1.43452040816327,98,0.974479591836735,98
WBGene00197849,NA,NA,NA,F18E2.11,ncRNA,1.22727131782946,129,0.997612403100775,129
WBGene00197850,-0.214828053852327,2.02826657065071,NA,W06B3.4,ncRNA,0.861522058823529,136,0.816441176470588,136
WBGene00197851,NA,NA,NA,F49E7.3,ncRNA,4.69122857142857,70,0.999971428571429,70
WBGene00197852,NA,NA,NA,Y64G10A.354,ncRNA,1.13143636363636,55,0.996654545454545,55
WBGene00197853,NA,NA,NA,C53C11.7,ncRNA,1.24883076923077,130,0.998061538461538,130
WBGene00197854,NA,NA,NA,W01H2.6,ncRNA,1.31375609756098,82,0.993170731707317,82
WBGene00197855,-0.985144735129074,1.28587432106872,NA,Y50E8A.20,ncRNA,0.879632258064516,155,0.630470967741935,155
WBGene00197856,-3.55949484178775,1.28587432106872,4.77545091512986,F53F4.22,ncRNA,0.955995348837209,215,0.686944186046512,215
WBGene00197857,0.0889321124063354,2.37939974872805,NA,C53D6.19,ncRNA,0.980245614035088,57,0.993508771929825,57
WBGene00197858,NA,NA,NA,F47G3.6,ncRNA,0.968570422535211,142,0.705161971830986,142
WBGene00197859,-0.985144735129074,1.28587432106872,NA,C09B8.13,ncRNA,0.509669642857143,224,0.470361607142857,224
WBGene00197860,-1.79010157170787,-2.35046436380591,-0.649353557310342,Y38F2AR.17,ncRNA,0.849244897959184,294,0.721642857142857,294
WBGene00197861,-0.153724485839738,-1.63761309180535,-1.58951518254222,F10D7.7,ncRNA,0.452262222222222,225,0.642591111111111,225
WBGene00197862,NA,NA,NA,T10E10.10,ncRNA,1.18819852941176,272,0.813860294117647,272
WBGene00197863,-4.2858814055866,NA,4.21999312708577,F54G2.3,ncRNA,1.44839024390244,205,0.962707317073171,205
WBGene00197864,0.286811814156874,3.01828178231889,2.805821729945,C17E4.16,ncRNA,1.47718085106383,94,0.997191489361702,94
WBGene00197865,-0.214828053852327,2.02826657065071,NA,D1046.10,ncRNA,1.505421875,64,0.989125,64
WBGene00197866,-0.282019887234236,-1.06983427736819,-0.854774014045855,F26H11.10,ncRNA,4.45396875,64,0.95753125,64
WBGene00197867,NA,NA,NA,Y48B6A.19,ncRNA,1.34607633587786,131,0.982526717557252,131
WBGene00197868,NA,-3.07412490990495,-0.954526887992904,T19A5.7,ncRNA,1.3279918699187,123,0.90839837398374,123
WBGene00197869,-1.4305120058323,1.12191313417359,2.55290846903727,D1054.20,ncRNA,1.44239487179487,195,0.986261538461538,195
WBGene00197870,1.1529403837981,-1.80814127711194,-2.97229462962562,Y43F4A.5,ncRNA,4.54941379310345,87,0.986436781609195,87
WBGene00197871,NA,NA,NA,D1081.14,ncRNA,1.65642592592593,54,1,54
WBGene00197872,-0.214828053852327,2.02826657065071,NA,Y54E10A.23,ncRNA,0.27706711409396,149,0.269577181208054,149
WBGene00197873,-0.985144735129074,1.28587432106872,NA,F55A4.12,ncRNA,1.06499310344828,145,0.856779310344828,145
WBGene00197874,NA,NA,NA,C27F2.12,ncRNA,1.12965957446809,141,0.996468085106383,141
WBGene00197875,-0.350416637180205,0.500114746145718,0.752324982709383,T19F4.4,ncRNA,1.07033571428571,140,0.848085714285714,140
WBGene00197876,-0.985144735129074,1.28587432106872,NA,F31F6.10,ncRNA,1.28104838709677,186,0.917913978494624,186
WBGene00197877,NA,NA,NA,Y66A7AL.5,ncRNA,0.828190298507463,268,0.774522388059702,268
WBGene00197878,-2.24725032780971,0.60397623699367,2.805821729945,F22E10.9,ncRNA,1.29489864864865,148,0.820783783783784,148
WBGene00197879,-0.282019887234236,-1.71962007951011,-1.54149913303029,ZK287.11,ncRNA,1.28045945945946,74,0.994351351351351,74
WBGene00197880,1.82304614461131,-0.531121021019517,-2.45728392907093,C54G7.11,ncRNA,1.44100485436893,206,0.825936893203884,206
WBGene00197881,NA,NA,NA,C31G12.9,ncRNA,0.584174603174603,63,0.705492063492064,63
WBGene00197882,1.29466481174671,3.15188171042411,1.96019113076665,F12F3.5,ncRNA,1.40327314814815,216,0.992310185185185,216
WBGene00197883,-1.10577051197456,1.66694421248193,2.65036882089272,F31E8.13,ncRNA,1.02713235294118,204,0.987308823529412,204
WBGene00197884,-4.2858814055866,-4.60753970577304,-0.512930862573491,F01F1.16,ncRNA,0.978573333333333,150,0.91448,150
WBGene00197885,NA,-3.03543071728584,-0.894770531883493,F43D2.11,ncRNA,0.890898550724638,345,0.770417391304348,345
WBGene00197886,-0.214828053852327,2.02826657065071,NA,C13B4.5,ncRNA,5.2560625,96,0.990614583333333,96
WBGene00197887,NA,NA,NA,C30F2.6,ncRNA,0.694527131782946,129,0.633798449612403,129
WBGene00197888,NA,-3.78881887257277,-1.65736947643438,F16D3.8,ncRNA,1.33011188811189,143,0.99927972027972,143
WBGene00197889,NA,-1.41124260332103,0.752324982709383,R02D5.13,ncRNA,1.39128187919463,149,0.894570469798658,149
WBGene00197890,-2.09708517280774,0.578458147215235,2.54727040039267,F47C8.2,ncRNA,0.599477272727273,132,0.694666666666667,132
WBGene00197891,3.34326636502059,-0.363593821369791,-3.76306487027396,C29F3.9,ncRNA,1.48472666666667,150,0.833893333333333,150
WBGene00197892,NA,NA,NA,Y39B6A.78,ncRNA,0.415047945205479,146,0.430383561643836,146
WBGene00197893,NA,NA,NA,F25C8.6,ncRNA,0.231911290322581,124,0.224161290322581,124
WBGene00197894,NA,-1.41124260332103,0.752324982709383,F52E10.9,ncRNA,5.57546428571429,84,0.962047619047619,84
WBGene00197895,-1.39051305021529,-1.27018958339523,0.0464253086482409,C14B9.13,ncRNA,4.16623776223776,143,0.862174825174825,143
WBGene00197896,0.982900269584419,3.25116749753046,NA,Y15E3A.8,ncRNA,0.423378378378378,111,0.52127027027027,111
WBGene00197897,-5.72994600714315,-4.46101241902222,1.15221971900302,F58A4.19,ncRNA,0.733977777777778,225,0.615266666666667,225
WBGene00197898,NA,NA,NA,W09D6.9,ncRNA,NA,0,NA,0
WBGene00197899,-4.60244180219361,-1.47527105571382,2.97941699275331,ZK682.9,ncRNA,1.23090099009901,101,0.982960396039604,101
WBGene00197900,1.56383802450001,5.35967173482934,3.9022972655994,M01A10.7,ncRNA,1.31349397590361,83,0.986614457831325,83
WBGene00197901,-1.92127929151644,1.58957828370888,3.45171964864492,H01G02.8,ncRNA,1.17055965909091,352,0.966301136363636,352
WBGene00197902,2.37110626270779,3.18919347065614,0.752324982709383,R53.10,ncRNA,1.1831320754717,106,0.795433962264151,106
WBGene00197903,-4.72920948937137,1.28587432106872,5.88107728852536,T28B4.10,ncRNA,1.20953148148148,540,0.937994444444444,540
WBGene00197904,NA,NA,NA,T21H8.7,ncRNA,1.25502272727273,132,0.882734848484849,132
WBGene00197905,-3.01750604453682,1.28587432106872,4.21999312708577,F26F12.12,ncRNA,1.34212949640288,139,0.992028776978417,139
WBGene00197906,-0.424942662509036,0.114526901143665,0.407479206543497,T04C9.7,ncRNA,0.919996533795494,577,0.817072790294627,577
WBGene00197907,NA,NA,NA,Y75B7AL.6,ncRNA,NA,0,NA,0
WBGene00197908,-1.48440129190129,0.60397623699367,2.01804393667071,B0303.17,ncRNA,0.347835555555556,225,0.507044444444444,225
WBGene00197909,-0.985144735129074,1.28587432106872,NA,F18A11.9,ncRNA,1.28498333333333,120,0.976366666666667,120
WBGene00197910,0.982900269584419,1.82680576174532,0.752324982709383,F01D5.13,ncRNA,0.235754716981132,106,0.166566037735849,106
WBGene00197911,0.70300275515291,2.96622402011836,NA,F40E10.10,ncRNA,1.50971527777778,144,0.995541666666667,144
WBGene00197912,-1.26344359269055,0.578458147215235,1.86717488747787,C25F6.16,ncRNA,1.4101875,208,0.903980769230769,208
WBGene00197913,-0.985144735129074,1.28587432106872,NA,R90.7,ncRNA,1.90503225806452,62,1,62
WBGene00197914,0.799539158077626,0.706345409896492,-0.186327004760727,C14C11.10,ncRNA,1.45166666666667,150,0.998833333333333,150
WBGene00197915,NA,-2.43070774301285,-0.278912172678851,C17H12.30,ncRNA,0.13064,150,0.162833333333333,150
WBGene00197916,-1.8355003386937,-1.25913376262375,0.505015954200833,K01A11.6,ncRNA,4.90913829787234,94,0.953893617021277,94
WBGene00197917,5.60950258112481,5.61281696326859,-0.190336772688471,C06E1.14,ncRNA,0.744666666666667,123,0.482658536585366,123
WBGene00197918,NA,NA,NA,B0344.3,ncRNA,5.99270512820513,78,0.999833333333333,78
WBGene00197919,NA,-1.41124260332103,0.752324982709383,C24E9.2,ncRNA,0.284283018867925,53,0.723056603773585,53
WBGene00197920,-1.31804358268429,1.15636062364681,2.4009571208875,K03H6.10,ncRNA,0.932433333333333,300,0.782066666666667,300
WBGene00197921,NA,NA,NA,C14F11.15,ncRNA,0.881611111111111,144,0.639597222222222,144
WBGene00197922,NA,-4.29838163427281,-2.1801582231753,F43E12.3,ncRNA,1.01490640394089,203,0.777605911330049,203
WBGene00197923,0.348697721676048,2.60412538793249,NA,F57G12.6,ncRNA,1.02116558441558,308,0.834600649350649,308
WBGene00197924,-3.4207332947932,2.02826657065071,5.33175225970542,E04D5.8,ncRNA,1.46136666666667,90,0.999055555555556,90
WBGene00197925,-2.12016595728723,2.02826657065071,4.06456058632256,F31E3.9,ncRNA,0.201767441860465,43,0.148,43
WBGene00197926,0.48792714761698,0.393974459461095,-0.186327004760727,K03B8.18,ncRNA,3.72718115942029,138,0.751376811594203,138
WBGene00197927,-0.9698922033009,3.25116749753046,4.21999312708577,C04D8.3,ncRNA,0.873246666666667,150,0.84378,150
WBGene00197928,NA,-2.37210785871853,-0.186327004760727,F29F11.11,ncRNA,1.04419117647059,136,0.860992647058824,136
WBGene00197929,NA,NA,NA,Y9C9A.109,ncRNA,0.29861797752809,89,0.177067415730337,89
WBGene00197930,0.70300275515291,1.54185935608424,0.752324982709383,T06H11.11,ncRNA,1.17647445255474,137,0.947773722627737,137
WBGene00197931,NA,NA,NA,K10B4.9,ncRNA,1.42201666666667,120,0.891833333333333,120
WBGene00197932,NA,NA,NA,K08A2.13,ncRNA,NA,0,NA,0
WBGene00197933,-0.350416637180205,-0.460757803124753,-0.186327004760727,F08F1.14,ncRNA,5.1922358490566,106,0.943301886792453,106
WBGene00197934,-4.2858814055866,NA,4.21999312708577,ZK867.11,ncRNA,0.226298611111111,144,0.0966875,144
WBGene00197935,NA,NA,NA,T04C10.9,ncRNA,0.353964028776978,139,0.422647482014388,139
WBGene00197936,2.14246736260178,-0.62978087862042,-2.87536417672688,Y73B6BL.275,ncRNA,1.56102564102564,117,0.745957264957265,117
WBGene00197937,NA,NA,NA,B0250.16,ncRNA,0.391229357798165,109,0.844357798165138,109
WBGene00197938,0.792569817935342,3.54081292016155,2.805821729945,C35A11.7,ncRNA,1.13532038834951,206,0.989970873786408,206
WBGene00197939,1.74301888223338,1.64025060989778,-0.186327004760727,C06E4.15,ncRNA,1.03644827586207,203,0.755310344827586,203
WBGene00197940,-4.2858814055866,-1.41124260332103,2.805821729945,F40E3.8,ncRNA,NA,0,NA,0
WBGene00197941,-1.63727771196188,2.60412538793249,4.21999312708577,ZC328.7,ncRNA,0.769721518987342,158,0.882417721518987,158
WBGene00197942,NA,NA,NA,T25D3.6,ncRNA,0.416480769230769,104,0.365951923076923,104
WBGene00197943,NA,NA,NA,C34D1.9,ncRNA,1.24886163522013,159,0.944056603773585,159
WBGene00197944,NA,NA,NA,F26D11.16,ncRNA,1.21981666666667,120,0.995508333333333,120
WBGene00197945,NA,-4.64751366079934,-2.52289128814465,C53C7.6,ncRNA,6.54663529411765,85,1,85
WBGene00197946,NA,NA,NA,ZK622.8,ncRNA,5.68552380952381,84,0.977488095238095,84
WBGene00197947,NA,NA,NA,Y51H7C.22,ncRNA,0.272745454545455,55,0.404781818181818,55
WBGene00197948,-0.985144735129074,1.28587432106872,NA,T03G11.18,ncRNA,1.38468253968254,63,0.991396825396825,63
WBGene00197949,NA,NA,NA,T25B6.8,ncRNA,1.52519642857143,56,0.973678571428572,56
WBGene00197950,-1.71125720324905,-1.710075079414,-0.0553267368823303,K02B12.11,ncRNA,4.92371264367816,87,0.998310344827586,87
WBGene00197951,NA,-1.41124260332103,0.752324982709383,Y43E12A.5,ncRNA,0.139253333333333,150,0.699506666666667,150
WBGene00197952,0.48792714761698,2.77915252949523,NA,C18D1.14,ncRNA,0.246306666666667,75,0.371066666666667,75
WBGene00197953,NA,NA,NA,T06F4.8,ncRNA,1.19576923076923,143,0.931916083916084,143
WBGene00197954,1.41402795243765,-0.00897398839135478,-1.50276469818386,B0393.13,ncRNA,1.04797101449275,138,0.792898550724638,138
WBGene00197955,1.48854491749316,3.33285666357315,1.81192089164933,VT23B5.1,ncRNA,4.25835576923077,104,0.972509615384615,104
WBGene00197956,0.902077024091343,3.14206671838476,NA,C35C5.16,ncRNA,1.40557553956835,139,0.974992805755396,139
WBGene00197957,-1.4466936227664,1.91091615194009,3.27644216783062,Y106G6A.9,ncRNA,0.911557339449541,436,0.740066513761468,436
WBGene00197958,0.799539158077626,3.09125420767437,NA,B0034.11,ncRNA,1.42189349112426,169,0.997289940828402,169
WBGene00197959,4.99630415110441,7.28473826581324,NA,C46G7.107,ncRNA,1.37379452054795,73,0.991904109589041,73
WBGene00197960,-4.2858814055866,NA,4.21999312708577,C06E2.13,ncRNA,1.59020634920635,63,0.999936507936508,63
WBGene00197961,NA,-4.81307615199042,-2.69548185112713,Y65B4BL.11,ncRNA,0.804875,112,0.632785714285714,112
WBGene00197962,-4.60244180219361,-1.41124260332103,3.07981558481663,Y43F4A.6,ncRNA,5.11763,100,0.96925,100
WBGene00197963,-0.985144735129074,1.28587432106872,NA,F41E7.13,ncRNA,1.34049056603774,106,0.99527358490566,106
WBGene00197964,-0.350416637180205,1.92442637868158,NA,F10E9.15,ncRNA,1.7379,60,0.9999,60
WBGene00197965,-1.19752552598793,3.09125420767437,4.21999312708577,C30F12.8,ncRNA,0.5958,145,0.976103448275862,145
WBGene00197966,2.44825663167501,4.63205647175223,2.17969777832429,B0393.14,ncRNA,0.976505263157895,190,0.785231578947368,190
WBGene00197967,-2.24725032780971,0.539923284408735,2.70542799971632,C07A4.7,ncRNA,0.755424460431655,139,0.709251798561151,139
WBGene00197968,4.55179779524427,6.74698958405017,2.11403981154835,ZK1290.19,ncRNA,2.82600666666667,150,0.757113333333333,150
WBGene00197969,-0.985144735129074,1.28587432106872,NA,Y70D2A.6,ncRNA,0.727916279069768,215,0.706562790697674,215
WBGene00197970,NA,NA,NA,C11G10.6,ncRNA,1.08633208955224,268,0.903929104477612,268
WBGene00197971,NA,NA,NA,T06D10.6,ncRNA,0.236609929078014,141,0.288425531914894,141
WBGene00197972,NA,NA,NA,F35C11.10,ncRNA,1.29025423728814,59,0.990813559322034,59
WBGene00197973,NA,-2.37210785871853,-0.186327004760727,C05G5.10,ncRNA,1.11953164556962,79,0.887101265822785,79
WBGene00197974,-0.214828053852327,0.60397623699367,0.752324982709383,C44C11.4,ncRNA,0.82962,100,0.46417,100
WBGene00197975,-2.8343181307212,0.151942562461282,2.92862049134934,C06G1.12,ncRNA,NA,0,NA,0
WBGene00197976,0.48792714761698,2.77915252949523,NA,F56D1.10,ncRNA,1.07862694300518,193,0.981689119170984,193
WBGene00197977,NA,-2.37210785871853,-0.186327004760727,F47G3.7,ncRNA,0.329715909090909,88,0.495784090909091,88
WBGene00197978,NA,-1.41124260332103,0.752324982709383,ZC123.7,ncRNA,0.548087837837838,148,0.631858108108108,148
WBGene00197979,1.32692346587261,6.08211290852574,4.49401543643217,K05F1.12,ncRNA,0.195578947368421,76,0.162657894736842,76
WBGene00197980,-2.58773782436414,1.35482277924084,3.9022972655994,K01A2.14,ncRNA,0.189784615384615,65,0.388923076923077,65
WBGene00197981,0.902077024091343,3.14206671838476,NA,ZC64.13,ncRNA,1.01204285714286,140,0.794771428571429,140
WBGene00197982,-0.985144735129074,1.28587432106872,NA,B0410.4,ncRNA,0.986090909090909,132,0.853242424242424,132
WBGene00197983,0.0889321124063354,2.37939974872805,NA,F18A11.10,ncRNA,0.634118644067796,118,0.777559322033898,118
WBGene00197984,-0.350416637180205,1.92442637868158,NA,F43D9.10,ncRNA,0.566333333333333,36,0.732861111111111,36
WBGene00197985,-0.24617984001456,-1.04259210841019,-0.846482069899343,K04A8.15,ncRNA,0.768848623853211,218,0.882825688073394,218
